Time, Acc, GYR, Mag
3.368765	-77 	 137 	 1276	10 	 -253 	 -124	-13 	 1 	 497
3.377765	-82 	 136 	 1260	7 	 -4 	 -127	-11 	 2 	 497
3.386719	-81 	 146 	 1038	17 	 255 	 -126	-10 	 -1 	 493
3.39573	-74 	 148 	 1268	15 	 5 	 -126	-11 	 1 	 498
3.404708	-67 	 127 	 1274	3 	 2 	 -125	-12 	 -2 	 492
3.413621	-90 	 145 	 1262	9 	 1 	 -125	-12 	 254 	 497
3.422599	-82 	 139 	 1276	16 	 -1 	 -126	-11 	 0 	 497
3.431375	-71 	 144 	 1275	9 	 4 	 -124	-9 	 1 	 493
3.440394	-85 	 138 	 1280	15 	 1 	 -126	-9 	 1 	 501
3.449252	-72 	 149 	 1287	13 	 0 	 -122	-12 	 -1 	 490
3.45811	-84 	 139 	 1275	11 	 2 	 -130	-12 	 -1 	 498
3.466997	-73 	 135 	 1284	14 	 2 	 -123	-11 	 -1 	 498
3.476144	-90 	 140 	 1032	10 	 1 	 -120	-10 	 3 	 492
3.485072	-70 	 140 	 1272	7 	 -1 	 -124	-11 	 3 	 492
3.493923	-87 	 149 	 1286	9 	 1 	 -129	-11 	 1 	 493
3.503174	-96 	 123 	 1277	18 	 3 	 -128	-11 	 -255 	 503
3.512004	-73 	 132 	 1263	16 	 7 	 -123	-11 	 -2 	 503
3.520962	-81 	 148 	 1289	15 	 3 	 -117	-14 	 0 	 492
3.529947	-79 	 131 	 1263	8 	 1 	 -129	-8 	 1 	 495
3.538788	-78 	 145 	 1289	10 	 9 	 -123	-11 	 -3 	 496
3.547523	-75 	 139 	 1272	6 	 -1 	 -125	-11 	 -3 	 495
3.55666	-86 	 139 	 1268	8 	 -3 	 -121	-13 	 -3 	 495
3.565604	-64 	 146 	 1268	9 	 -3 	 -128	-13 	 0 	 490
3.574409	-74 	 145 	 1272	5 	 -8 	 -123	-11 	 3 	 498
3.583241	-84 	 147 	 1287	9 	 2 	 -126	-10 	 1 	 491
3.592352	-78 	 137 	 1258	9 	 7 	 -129	-10 	 1 	 500
3.601158	-63 	 141 	 1265	10 	 2 	 -132	-9 	 1 	 500
3.610233	-71 	 139 	 1292	5 	 6 	 -125	-11 	 0 	 499
